time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
19.807230,-0.2310381531715393,0.23720835149288177,0.9306783080101013,-0.024336567148566246,-0.44572263956069946,0.016181055456399918
19.877684,-0.23177866637706757,0.23866510391235352,0.9282413125038147,-0.02555829845368862,-0.4478606581687927,0.01801365241408348
19.930063,-0.2293103188276291,0.2420641928911209,0.9275102019309998,-0.02922348864376545,-0.4493878483772278,0.018319085240364075
19.982304,-0.23227234184741974,0.2398790717124939,0.9299471974372864,-0.022809404879808426,-0.4536638855934143,0.015875622630119324
20.026143,-0.23029766976833344,0.24060744047164917,0.9309219717979431,-0.031972382217645645,-0.4475552439689636,0.016181055456399918
20.070164,-0.23029766976833344,0.24230697751045227,0.9304345846176147,-0.02922348864376545,-0.4503041207790375,0.015264758840203285
20.113972,-0.22980399429798126,0.24182139337062836,0.9299471974372864,-0.03533214330673218,-0.4475552439689636,0.014653893187642097
20.157747,-0.23029766976833344,0.24352094531059265,0.9311656951904297,-0.03716473653912544,-0.45213672518730164,0.014959326013922691
20.201626,-0.23079133033752441,0.24424932897090912,0.9311656951904297,-0.03991363197565079,-0.4496932625770569,0.012210432440042496
20.245451,-0.23227234184741974,0.2403646558523178,0.9326278567314148,-0.035026710480451584,-0.4490824043750763,0.015264758840203285
20.289305,-0.2312850058078766,0.24230697751045227,0.9338463544845581,-0.035943008959293365,-0.44663894176483154,0.016181055456399918
20.333114,-0.2310381531715393,0.24352094531059265,0.9318967461585999,-0.03380497917532921,-0.4475552439689636,0.014653893187642097
20.376896,-0.23325969278812408,0.24813401699066162,0.9345774054527283,-0.03869190067052841,-0.45183128118515015,0.014348460361361504
20.420804,-0.23202551901340485,0.24570608139038086,0.9323841333389282,-0.04602228105068207,-0.4478606581687927,0.011599566787481308
20.464591,-0.2312850058078766,0.2415786236524582,0.9353085160255432,-0.04724401235580444,-0.44663894176483154,0.013126729987561703
20.519679,-0.23177866637706757,0.24230697751045227,0.9367707371711731,-0.04541141912341118,-0.4478606581687927,0.013126729987561703
20.525767,-0.22980399429798126,0.24012185633182526,0.9379891753196716,-0.03869190067052841,-0.4487769603729248,0.015570191666483879
20.584678,-0.23177866637706757,0.23939348757266998,0.9379891753196716,-0.03013978712260723,-0.45183128118515015,0.017402786761522293
20.626062,-0.23350651562213898,0.2454632967710495,0.9365270137786865,-0.02616916224360466,-0.45183128118515015,0.014959326013922691
20.649657,-0.23079133033752441,0.24400652945041656,0.9365270137786865,-0.029834354296326637,-0.45213672518730164,0.015570191666483879
20.734927,-0.23079133033752441,0.1867074966430664,0.9377454519271851,-0.03869190067052841,-0.4490824043750763,0.013126729987561703
20.771148,-0.23227234184741974,0.24837680160999298,0.9389639496803284,-0.035026710480451584,-0.4496932625770569,0.015570191666483879
20.830085,-0.23177866637706757,0.24522049725055695,0.9389639496803284,-0.035026710480451584,-0.45091500878334045,0.015570191666483879
20.888871,-0.23177866637706757,0.24667726457118988,0.9389639496803284,-0.03258324787020683,-0.45580193400382996,0.01648648828268051
20.912478,-0.23350651562213898,0.24861960113048553,0.9382328391075134,-0.02708546072244644,-0.45213672518730164,0.016791921108961105
20.953913,-0.23054449260234833,0.24861960113048553,0.9392076730728149,-0.03013978712260723,-0.4524421691894531,0.014959326013922691
20.995272,-0.2312850058078766,0.2510475218296051,0.9396950602531433,-0.03013978712260723,-0.4530530273914337,0.015264758840203285
21.036467,-0.23153184354305267,0.249347984790802,0.9387202858924866,-0.0341104120016098,-0.45183128118515015,0.01373759564012289
21.060266,-0.23153184354305267,0.2510475218296051,0.9392076730728149,-0.03838646784424782,-0.45091500878334045,0.014348460361361504
21.101502,-0.2312850058078766,0.24861960113048553,0.9392076730728149,-0.039608199149370193,-0.44724979996681213,0.014653893187642097
21.160253,-0.2312850058078766,0.24983355402946472,0.9394513964653015,-0.03991363197565079,-0.45183128118515015,0.014653893187642097
21.166468,-0.23153184354305267,0.2476484328508377,0.9396950602531433,-0.04327338933944702,-0.45091500878334045,0.013432162813842297
21.207698,-0.23079133033752441,0.2476484328508377,0.9396950602531433,-0.04174622893333435,-0.4542747437953949,0.014959326013922691
21.266457,-0.23202551901340485,0.25080475211143494,0.9394513964653015,-0.038081035017967224,-0.4542747437953949,0.014653893187642097
21.290232,-0.23029766976833344,0.249347984790802,0.9404261112213135,-0.0441896878182888,-0.4503041207790375,0.01404302753508091
21.313909,-0.23029766976833344,0.1867074966430664,0.941400945186615,-0.042662523686885834,-0.45580193400382996,0.01373759564012289
21.372694,-0.23276600241661072,0.24837680160999298,0.9404261112213135,-0.042662523686885834,-0.45183128118515015,0.013432162813842297
21.414001,-0.23251917958259583,0.2476484328508377,0.9404261112213135,-0.04327338933944702,-0.4475552439689636,0.013126729987561703
21.437615,-0.2310381531715393,0.249347984790802,0.9406698346138,-0.04082992672920227,-0.4490824043750763,0.01404302753508091
21.496572,-0.2310381531715393,0.24983355402946472,0.9406698346138,-0.040524497628211975,-0.44663894176483154,0.015264758840203285
21.555398,-0.23202551901340485,0.24959076941013336,0.9401824474334717,-0.04235709458589554,-0.45091500878334045,0.013126729987561703
21.579146,-0.23079133033752441,0.24959076941013336,0.9423757195472717,-0.043578822165727615,-0.4524421691894531,0.015875622630119324
21.620596,-0.23276600241661072,0.24910520017147064,0.9411572217941284,-0.04082992672920227,-0.4490824043750763,0.014653893187642097
21.679385,-0.23177866637706757,0.24983355402946472,0.9423757195472717,-0.04082992672920227,-0.45091500878334045,0.014348460361361504
21.720598,-0.23227234184741974,0.24813401699066162,0.9426194429397583,-0.04327338933944702,-0.4481661021709442,0.013126729987561703
21.744407,-0.2312850058078766,0.25031915307044983,0.9411572217941284,-0.04174622893333435,-0.45152586698532104,0.014959326013922691
21.803402,-0.23202551901340485,0.24983355402946472,0.9411572217941284,-0.04327338933944702,-0.4484715461730957,0.014653893187642097
21.862475,-0.2312850058078766,0.24959076941013336,0.9438378810882568,-0.040524497628211975,-0.45091500878334045,0.014653893187642097
21.886165,-0.2310381531715393,0.25080475211143494,0.9421320557594299,-0.042662523686885834,-0.4487769603729248,0.015264758840203285
21.927383,-0.2310381531715393,0.25080475211143494,0.9431067705154419,-0.04144079238176346,-0.44633349776268005,0.01373759564012289
21.968766,-0.23054449260234833,0.24983355402946472,0.9433504939079285,-0.04144079238176346,-0.4539693295955658,0.014348460361361504
22.009996,-0.23177866637706757,0.25056192278862,0.9423757195472717,-0.04021906480193138,-0.4545801877975464,0.013432162813842297
22.033628,-0.23177866637706757,0.24910520017147064,0.9426194429397583,-0.042662523686885834,-0.4481661021709442,0.01404302753508091
22.075000,-0.233012855052948,0.24959076941013336,0.9426194429397583,-0.04602228105068207,-0.4493878483772278,0.013126729987561703
22.133774,-0.23276600241661072,0.2488623857498169,0.9435941576957703,-0.042662523686885834,-0.4499987065792084,0.013126729987561703
22.139804,-0.23202551901340485,0.249347984790802,0.9421320557594299,-0.03869190067052841,-0.4481661021709442,0.015264758840203285
22.181129,-0.23251917958259583,0.249347984790802,0.9443252682685852,-0.039608199149370193,-0.4490824043750763,0.013126729987561703
22.239904,-0.23153184354305267,0.2500763535499573,0.9445689916610718,-0.040524497628211975,-0.4490824043750763,0.016181055456399918
22.263477,-0.23153184354305267,0.2500763535499573,0.9435941576957703,-0.043578822165727615,-0.45213672518730164,0.016181055456399918
22.287259,-0.23153184354305267,0.24983355402946472,0.9445689916610718,-0.0444951206445694,-0.45152586698532104,0.012821297161281109
22.346057,-0.23202551901340485,0.2488623857498169,0.9448127150535583,-0.0444951206445694,-0.4478606581687927,0.014653893187642097
22.387483,-0.2312850058078766,0.24861960113048553,0.9433504939079285,-0.03777560219168663,-0.45091500878334045,0.014653893187642097
22.393963,-0.23202551901340485,0.25056192278862,0.9428631067276001,-0.04235709458589554,-0.44663894176483154,0.01648648828268051
22.435783,-0.23079133033752441,0.25056192278862,0.9428631067276001,-0.04235709458589554,-0.45060956478118896,0.012821297161281109
22.477178,-0.23054449260234833,0.249347984790802,0.9453001022338867,-0.04235709458589554,-0.4493878483772278,0.015264758840203285
22.518610,-0.233012855052948,0.24959076941013336,0.9453001022338867,-0.04296795651316643,-0.4490824043750763,0.015264758840203285
22.542255,-0.233012855052948,0.25056192278862,0.9453001022338867,-0.04327338933944702,-0.4481661021709442,0.015264758840203285
22.583478,-0.23153184354305267,0.24861960113048553,0.9453001022338867,-0.04144079238176346,-0.4503041207790375,0.015264758840203285
22.642432,-0.23375336825847626,0.2510475218296051,0.9448127150535583,-0.03991363197565079,-0.45122042298316956,0.015264758840203285
22.648462,-0.23005081713199615,0.2488623857498169,0.9455438256263733,-0.0441896878182888,-0.45122042298316956,0.015264758840203285
22.689660,-0.2310381531715393,0.2488623857498169,0.9438378810882568,-0.04327338933944702,-0.45091500878334045,0.01251586526632309
22.748623,-0.23227234184741974,0.25031915307044983,0.9455438256263733,-0.0441896878182888,-0.45091500878334045,0.014348460361361504
22.772316,-0.23202551901340485,0.24861960113048553,0.9467622637748718,-0.04632771760225296,-0.4496932625770569,0.015570191666483879
22.840977,-0.23202551901340485,0.25080475211143494,0.9455438256263733,-0.040524497628211975,-0.45213672518730164,0.01373759564012289
22.893622,-0.23202551901340485,0.24959076941013336,0.9465185403823853,-0.043578822165727615,-0.4496932625770569,0.014959326013922691
22.952606,-0.23251917958259583,0.24959076941013336,0.9443252682685852,-0.042662523686885834,-0.4484715461730957,0.015264758840203285
23.011620,-0.23227234184741974,0.25056192278862,0.9435941576957703,-0.04541141912341118,-0.4484715461730957,0.013432162813842297
23.035220,-0.2312850058078766,0.24959076941013336,0.9448127150535583,-0.04174622893333435,-0.45183128118515015,0.015570191666483879
23.058992,-0.2312850058078766,0.25129032135009766,0.9450563788414001,-0.04296795651316643,-0.4496932625770569,0.016181055456399918
23.117796,-0.23227234184741974,0.2488623857498169,0.9467622637748718,-0.04296795651316643,-0.4478606581687927,0.01404302753508091
23.159013,-0.23177866637706757,0.24959076941013336,0.9453001022338867,-0.04144079238176346,-0.44572263956069946,0.015875622630119324
23.182822,-0.23153184354305267,0.25031915307044983,0.9460311532020569,-0.04388425499200821,-0.4481661021709442,0.015264758840203285
23.241663,-0.23054449260234833,0.25056192278862,0.9460311532020569,-0.045105986297130585,-0.44602808356285095,0.013432162813842297
23.283082,-0.23177866637706757,0.2488623857498169,0.9455438256263733,-0.04235709458589554,-0.44602808356285095,0.013126729987561703
23.306706,-0.23202551901340485,0.249347984790802,0.9457874298095703,-0.04082992672920227,-0.4475552439689636,0.013432162813842297
23.347901,-0.23177866637706757,0.249347984790802,0.9448127150535583,-0.042662523686885834,-0.4496932625770569,0.01373759564012289
23.389364,-0.23153184354305267,0.25031915307044983,0.9453001022338867,-0.042662523686885834,-0.4481661021709442,0.013432162813842297
23.430574,-0.2310381531715393,0.2515330910682678,0.9455438256263733,-0.042662523686885834,-0.4496932625770569,0.014653893187642097
23.454203,-0.2310381531715393,0.2500763535499573,0.9465185403823853,-0.046633146703243256,-0.4432791769504547,0.013432162813842297
23.495597,-0.2310381531715393,0.25031915307044983,0.9465185403823853,-0.042662523686885834,-0.44602808356285095,0.01373759564012289
23.554349,-0.233012855052948,0.25080475211143494,0.9453001022338867,-0.042051658034324646,-0.4490824043750763,0.01373759564012289
23.560425,-0.23177866637706757,0.24983355402946472,0.9457874298095703,-0.04480055347084999,-0.4487769603729248,0.01404302753508091
23.602123,-0.2312850058078766,0.24983355402946472,0.9460311532020569,-0.04480055347084999,-0.4496932625770569,0.016181055456399918
23.660875,-0.23202551901340485,0.2510475218296051,0.9440816044807434,-0.04388425499200821,-0.4484715461730957,0.011599566787481308
23.702173,-0.23177866637706757,0.24983355402946472,0.9457874298095703,-0.04174622893333435,-0.4503041207790375,0.01404302753508091
23.725988,-0.23177866637706757,0.2515330910682678,0.9457874298095703,-0.04480055347084999,-0.44724979996681213,0.013432162813842297
23.767194,-0.2310381531715393,0.2510475218296051,0.9457874298095703,-0.04693858325481415,-0.4481661021709442,0.015264758840203285
23.825947,-0.23153184354305267,0.2522614896297455,0.9445689916610718,-0.042051658034324646,-0.4484715461730957,0.015264758840203285
23.832116,-0.2310381531715393,0.25056192278862,0.9462748765945435,-0.0444951206445694,-0.4475552439689636,0.016181055456399918
23.873322,-0.23251917958259583,0.25056192278862,0.9455438256263733,-0.04327338933944702,-0.44694438576698303,0.014348460361361504
