time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
48.811431,-0.9468615055084229,-0.13243302702903748,0.2719656825065613,-0.0393027663230896,-0.4689355194568634,0.015264758840203285
48.870479,-0.9480957388877869,-0.1336391568183899,0.2700161337852478,-0.04174622893333435,-0.46527034044265747,0.014653893187642097
48.913884,-0.9485893845558167,-0.1331566870212555,0.26952871680259705,-0.04296795651316643,-0.4634377360343933,0.012210432440042496
48.955601,-0.9500704407691956,-0.1338803768157959,0.2685539424419403,-0.04480055347084999,-0.46588119864463806,0.015570191666483879
48.997856,-0.9476020336151123,-0.1336391568183899,0.2690412998199463,-0.04541141912341118,-0.46191057562828064,0.015264758840203285
49.039961,-0.946121096611023,-0.1341215968132019,0.2690412998199463,-0.04327338933944702,-0.46740835905075073,0.01404302753508091
49.081823,-0.9480957388877869,-0.1329154670238495,0.2690412998199463,-0.04144079238176346,-0.4686300754547119,0.014653893187642097
49.124542,-0.9488362669944763,-0.1336391568183899,0.26782283186912537,-0.04388425499200821,-0.46588119864463806,0.013432162813842297
49.166529,-0.9485893845558167,-0.1338803768157959,0.2690412998199463,-0.04296795651316643,-0.4643540382385254,0.013432162813842297
49.172586,-0.9493299126625061,-0.1329154670238495,0.2705034911632538,-0.043578822165727615,-0.46679750084877014,0.013126729987561703
49.214458,-0.9471083879470825,-0.1329154670238495,0.26782283186912537,-0.042662523686885834,-0.46588119864463806,0.014348460361361504
49.256007,-0.9483425617218018,-0.1336391568183899,0.2687976062297821,-0.042662523686885834,-0.4631322920322418,0.015264758840203285
49.297733,-0.9485893845558167,-0.1326742321252823,0.26977241039276123,-0.042051658034324646,-0.4628268778324127,0.015264758840203285
49.304192,-0.9493299126625061,-0.1329154670238495,0.26952871680259705,-0.042662523686885834,-0.46710291504859924,0.014959326013922691
49.347562,-0.9485893845558167,-0.13243302702903748,0.2700161337852478,-0.04388425499200821,-0.46068882942199707,0.014959326013922691
49.406658,-0.9493299126625061,-0.1341215968132019,0.26977241039276123,-0.043578822165727615,-0.46618664264678955,0.01404302753508091
49.465539,-0.9498235583305359,-0.13170933723449707,0.26928502321243286,-0.042662523686885834,-0.46618664264678955,0.01373759564012289
49.489200,-0.9471083879470825,-0.13581018149852753,0.2685539424419403,-0.04235709458589554,-0.46221598982810974,0.014348460361361504
49.530585,-0.9488362669944763,-0.1341215968132019,0.27099090814590454,-0.0393027663230896,-0.4640485942363739,0.015875622630119324
49.589415,-0.947848916053772,-0.1331566870212555,0.2700161337852478,-0.0393027663230896,-0.46221598982810974,0.014959326013922691
49.630736,-0.9500704407691956,-0.1333979219198227,0.26952871680259705,-0.04388425499200821,-0.4585508108139038,0.015570191666483879
49.654629,-0.9476020336151123,-0.1346040517091751,0.2687976062297821,-0.04235709458589554,-0.4646594524383545,0.014959326013922691
49.713489,-0.947848916053772,-0.1346040517091751,0.2683102488517761,-0.042662523686885834,-0.4631322920322418,0.015264758840203285
49.772513,-0.9485893845558167,-0.1336391568183899,0.2702597975730896,-0.04113536328077316,-0.4631322920322418,0.012821297161281109
49.796183,-0.9473552107810974,-0.1331566870212555,0.26928502321243286,-0.038997333496809006,-0.4643540382385254,0.01404302753508091
49.819825,-0.9473552107810974,-0.1346040517091751,0.2700161337852478,-0.042051658034324646,-0.4634377360343933,0.01251586526632309
49.904566,-0.9488362669944763,-0.1329154670238495,0.2700161337852478,-0.04327338933944702,-0.4634377360343933,0.01404302753508091
49.925039,-0.9490830302238464,-0.1336391568183899,0.26977241039276123,-0.042051658034324646,-0.464964896440506,0.015570191666483879
49.959091,-0.949576735496521,-0.13484527170658112,0.26928502321243286,-0.04082992672920227,-0.46679750084877014,0.015264758840203285
49.977442,-0.947848916053772,-0.1333979219198227,0.2702597975730896,-0.04571685194969177,-0.46740835905075073,0.012821297161281109
49.997018,-0.9468615055084229,-0.1329154670238495,0.2700161337852478,-0.042662523686885834,-0.46252143383026123,0.014348460361361504
50.049639,-0.949576735496521,-0.1336391568183899,0.27099090814590454,-0.03991363197565079,-0.46679750084877014,0.014653893187642097
50.121661,-0.9498235583305359,-0.1336391568183899,0.26782283186912537,-0.03869190067052841,-0.4643540382385254,0.014348460361361504
50.145791,-0.9483425617218018,-0.1331566870212555,0.2705034911632538,-0.04082992672920227,-0.46679750084877014,0.015264758840203285
50.187874,-0.947848916053772,-0.1331566870212555,0.2685539424419403,-0.04602228105068207,-0.4643540382385254,0.014959326013922691
50.229880,-0.9485893845558167,-0.1329154670238495,0.26977241039276123,-0.04388425499200821,-0.46099427342414856,0.014653893187642097
50.255593,-0.9503172039985657,-0.1333979219198227,0.26782283186912537,-0.04388425499200821,-0.46038341522216797,0.012210432440042496
50.297637,-0.949576735496521,-0.1338803768157959,0.2700161337852478,-0.04174622893333435,-0.4631322920322418,0.012210432440042496
50.303694,-0.9490830302238464,-0.1331566870212555,0.2700161337852478,-0.04296795651316643,-0.46679750084877014,0.014653893187642097
50.345995,-0.9490830302238464,-0.1336391568183899,0.26977241039276123,-0.04082992672920227,-0.46191057562828064,0.01373759564012289
50.388709,-0.9488362669944763,-0.13219179213047028,0.27074718475341797,-0.04082992672920227,-0.4631322920322418,0.014348460361361504
50.448752,-0.9490830302238464,-0.1336391568183899,0.27074718475341797,-0.04174622893333435,-0.4640485942363739,0.013126729987561703
50.490277,-0.947848916053772,-0.1336391568183899,0.26977241039276123,-0.04602228105068207,-0.46588119864463806,0.013126729987561703
50.496372,-0.9493299126625061,-0.1331566870212555,0.26977241039276123,-0.03991363197565079,-0.46740835905075073,0.015570191666483879
50.538471,-0.9500704407691956,-0.1331566870212555,0.2714782655239105,-0.04296795651316643,-0.4643540382385254,0.015570191666483879
50.580325,-0.9463678598403931,-0.13219179213047028,0.2690412998199463,-0.04296795651316643,-0.4646594524383545,0.014653893187642097
50.622308,-0.9468615055084229,-0.1331566870212555,0.26977241039276123,-0.04388425499200821,-0.4579399526119232,0.014653893187642097
50.628395,-0.9498235583305359,-0.1329154670238495,0.26977241039276123,-0.04235709458589554,-0.4655757546424866,0.016181055456399918
50.671131,-0.9485893845558167,-0.1343628168106079,0.26952871680259705,-0.042051658034324646,-0.4677138030529022,0.014959326013922691
50.730340,-0.949576735496521,-0.1333979219198227,0.26952871680259705,-0.04235709458589554,-0.4637431800365448,0.014348460361361504
50.772631,-0.9476020336151123,-0.13243302702903748,0.27099090814590454,-0.04296795651316643,-0.46160513162612915,0.015264758840203285
50.814316,-0.9488362669944763,-0.1329154670238495,0.26977241039276123,-0.04541141912341118,-0.46252143383026123,0.014348460361361504
50.838106,-0.9483425617218018,-0.13243302702903748,0.2705034911632538,-0.04388425499200821,-0.4637431800365448,0.014959326013922691
50.881368,-0.9473552107810974,-0.13508650660514832,0.2690412998199463,-0.04174622893333435,-0.46191057562828064,0.014959326013922691
50.931787,-0.9483425617218018,-0.13243302702903748,0.2700161337852478,-0.04144079238176346,-0.4591616690158844,0.014348460361361504
50.950541,-0.9483425617218018,-0.1333979219198227,0.2690412998199463,-0.04144079238176346,-0.4634377360343933,0.014653893187642097
50.968994,-0.9490830302238464,-0.1343628168106079,0.26806652545928955,-0.04082992672920227,-0.46191057562828064,0.015570191666483879
51.003734,-0.9488362669944763,-0.13219179213047028,0.2687976062297821,-0.04388425499200821,-0.46679750084877014,0.014653893187642097
51.045793,-0.9490830302238464,-0.13243302702903748,0.2687976062297821,-0.04174622893333435,-0.4643540382385254,0.016181055456399918
51.087681,-0.9485893845558167,-0.1331566870212555,0.26782283186912537,-0.04113536328077316,-0.464964896440506,0.016181055456399918
51.130456,-0.9480957388877869,-0.1326742321252823,0.2705034911632538,-0.04480055347084999,-0.46679750084877014,0.016181055456399918
51.136539,-0.9473552107810974,-0.13653385639190674,0.267335444688797,-0.04541141912341118,-0.46099427342414856,0.014959326013922691
51.178444,-0.9515514373779297,-0.13653385639190674,0.2726967930793762,-0.047549448907375336,-0.4542747437953949,0.017402786761522293
51.220885,-0.9500704407691956,-0.13725753128528595,0.2619740962982178,-0.0441896878182888,-0.46068882942199707,0.02015168033540249
51.263199,-0.9483425617218018,-0.13846366107463837,0.2705034911632538,-0.04693858325481415,-0.46068882942199707,0.022900573909282684
51.286847,-0.9498235583305359,-0.13074444234371185,0.2702597975730896,-0.043578822165727615,-0.4573290944099426,0.02259514108300209
51.311264,-0.9493299126625061,-0.13556894659996033,0.263923704624176,-0.0444951206445694,-0.4487769603729248,0.02412230521440506
51.353245,-0.9525387287139893,-0.13556894659996033,0.267335444688797,-0.04480055347084999,-0.46129971742630005,0.017402786761522293
51.395745,-0.9473552107810974,-0.12929709255695343,0.2734278738498688,-0.04480055347084999,-0.4548856317996979,0.012210432440042496
51.437447,-0.9510577321052551,-0.1336391568183899,0.267335444688797,-0.04693858325481415,-0.44511178135871887,0.012210432440042496
51.443920,-0.9476020336151123,-0.1333979219198227,0.2658732533454895,-0.04724401235580444,-0.46588119864463806,0.010988702066242695
51.485613,-0.946121096611023,-0.13894611597061157,0.2661169469356537,-0.04235709458589554,-0.4680192172527313,0.015875622630119324
51.545496,-0.9498235583305359,-0.1331566870212555,0.2656295895576477,-0.03716473653912544,-0.4683246612548828,0.015264758840203285
51.604999,-0.9483425617218018,-0.12881462275981903,0.26977241039276123,-0.04113536328077316,-0.46710291504859924,0.014959326013922691
51.629709,-0.9513046145439148,-0.13170933723449707,0.2614867389202118,-0.04388425499200821,-0.4637431800365448,0.016181055456399918
51.653709,-0.9532792568206787,-0.13508650660514832,0.27074718475341797,-0.03624843806028366,-0.4777930676937103,0.016181055456399918
51.695322,-0.9485893845558167,-0.13508650660514832,0.2661169469356537,-0.034415844827890396,-0.4738224446773529,0.019846247509121895
51.737555,-0.9500704407691956,-0.13074444234371185,0.2661169469356537,-0.034415844827890396,-0.4777930676937103,0.01862451806664467
51.779901,-0.9505640864372253,-0.13002075254917145,0.27074718475341797,-0.03563757240772247,-0.48084738850593567,0.017402786761522293
51.803839,-0.9483425617218018,-0.12833216786384583,0.2712346017360687,-0.03685930371284485,-0.4738224446773529,0.018319085240364075
51.827974,-0.9483425617218018,-0.128090962767601,0.2690412998199463,-0.0441896878182888,-0.46527034044265747,0.015875622630119324
51.869620,-0.9456273317337036,-0.13074444234371185,0.2690412998199463,-0.04693858325481415,-0.4655757546424866,0.010377836413681507
51.929151,-0.9505640864372253,-0.13195057213306427,0.26806652545928955,-0.03991363197565079,-0.4738224446773529,0.011599566787481308
51.953565,-0.9488362669944763,-0.13122688233852386,0.2700161337852478,-0.04082992672920227,-0.48145824670791626,0.012821297161281109
51.977679,-0.9436526894569397,-0.13050320744514465,0.2685539424419403,-0.045105986297130585,-0.455191045999527,0.015570191666483879
52.037143,-0.9466147422790527,-0.13243302702903748,0.2670917510986328,-0.0441896878182888,-0.4600779712200165,0.014653893187642097
52.080178,-0.9493299126625061,-0.13002075254917145,0.26782283186912537,-0.046633146703243256,-0.45702365040779114,-0.06506402045488358
52.139045,-0.9498235583305359,-0.13074444234371185,0.2675791382789612,-0.0444951206445694,-0.4594671130180359,-0.06506402045488358
52.145191,-0.9483425617218018,-0.13219179213047028,0.26684805750846863,-0.04632771760225296,-0.455191045999527,0.014959326013922691
52.186639,-0.9498235583305359,-0.13219179213047028,0.2658732533454895,-0.04541141912341118,-0.46649205684661865,0.014348460361361504
52.245554,-0.9500704407691956,-0.1331566870212555,0.2690412998199463,-0.04693858325481415,-0.45702365040779114,0.014959326013922691
52.286764,-0.949576735496521,-0.1338803768157959,0.26538586616516113,-0.05182550102472305,-0.45122042298316956,0.017402786761522293
52.310618,-0.949576735496521,-0.13170933723449707,0.2641673982143402,-0.04602228105068207,-0.4539693295955658,0.015875622630119324
52.351860,-0.9513046145439148,-0.13002075254917145,0.2641673982143402,-0.04113536328077316,-0.4677138030529022,0.013126729987561703
52.410749,-0.9490830302238464,-0.13219179213047028,0.2656295895576477,-0.04235709458589554,-0.46740835905075073,0.013126729987561703
52.416985,-0.949576735496521,-0.13146811723709106,0.2661169469356537,-0.04174622893333435,-0.4634377360343933,0.015875622630119324
52.458178,-0.9498235583305359,-0.13146811723709106,0.2700161337852478,-0.04632771760225296,-0.4524421691894531,0.016791921108961105
52.517454,-0.9500704407691956,-0.13195057213306427,0.263923704624176,-0.04571685194969177,-0.45122042298316956,0.015570191666483879
52.559274,-0.9493299126625061,-0.13002075254917145,0.2675791382789612,-0.04724401235580444,-0.45213672518730164,0.015570191666483879
52.565419,-0.9520450830459595,-0.13243302702903748,0.2675791382789612,-0.045105986297130585,-0.46527034044265747,0.015875622630119324
52.624405,-0.949576735496521,-0.13195057213306427,0.2675791382789612,-0.042051658034324646,-0.4634377360343933,0.013432162813842297
52.665924,-0.9515514373779297,-0.13243302702903748,0.258806049823761,-0.043578822165727615,-0.4634377360343933,0.013432162813842297
52.689577,-0.9483425617218018,-0.13122688233852386,0.2675791382789612,-0.0441896878182888,-0.4698518216609955,0.011904999613761902
52.713249,-0.9483425617218018,-0.1333979219198227,0.26489847898483276,-0.043578822165727615,-0.46710291504859924,0.01373759564012289
52.772273,-0.9508109092712402,-0.13243302702903748,0.2631925940513611,-0.043578822165727615,-0.47076812386512756,0.015570191666483879
52.813498,-0.9485893845558167,-0.13195057213306427,0.26514217257499695,-0.042051658034324646,-0.4677138030529022,0.015264758840203285
52.837120,-0.9503172039985657,-0.13243302702903748,0.2700161337852478,-0.038081035017967224,-0.47198984026908875,0.013432162813842297
52.896108,-0.9473552107810974,-0.13170933723449707,0.2700161337852478,-0.03777560219168663,-0.46099427342414856,0.015570191666483879
52.937387,-0.9493299126625061,-0.13050320744514465,0.2646547555923462,-0.043578822165727615,-0.46099427342414856,0.014348460361361504
52.961333,-0.9503172039985657,-0.1333979219198227,0.263923704624176,-0.042662523686885834,-0.46160513162612915,0.014653893187642097
52.985069,-0.9503172039985657,-0.1336391568183899,0.2661169469356537,-0.042051658034324646,-0.47107353806495667,0.012821297161281109
53.043989,-0.949576735496521,-0.13026198744773865,0.2661169469356537,-0.042051658034324646,-0.46740835905075073,0.015875622630119324
53.085461,-0.9476020336151123,-0.13122688233852386,0.267335444688797,-0.04541141912341118,-0.46129971742630005,0.015875622630119324
53.091535,-0.9500704407691956,-0.13195057213306427,0.2687976062297821,-0.04235709458589554,-0.4643540382385254,0.014348460361361504
53.150485,-0.9498235583305359,-0.13146811723709106,0.2687976062297821,-0.0441896878182888,-0.4637431800365448,0.01373759564012289
53.191912,-0.9490830302238464,-0.13170933723449707,0.26367998123168945,-0.04296795651316643,-0.4637431800365448,0.012821297161281109
53.215557,-0.9503172039985657,-0.13219179213047028,0.2687976062297821,-0.040524497628211975,-0.46221598982810974,0.012821297161281109
53.256764,-0.949576735496521,-0.13219179213047028,0.26684805750846863,-0.04082992672920227,-0.4594671130180359,0.014653893187642097
53.315798,-0.9498235583305359,-0.13195057213306427,0.2646547555923462,-0.04082992672920227,-0.46618664264678955,0.01404302753508091
53.357082,-0.9503172039985657,-0.1326742321252823,0.2661169469356537,-0.04144079238176346,-0.46588119864463806,0.015875622630119324
53.380786,-0.9480957388877869,-0.13074444234371185,0.26782283186912537,-0.038997333496809006,-0.46679750084877014,0.01251586526632309
53.440013,-0.949576735496521,-0.13050320744514465,0.2658732533454895,-0.04571685194969177,-0.4655757546424866,0.01373759564012289
53.498885,-0.9505640864372253,-0.13122688233852386,0.26782283186912537,-0.042051658034324646,-0.4655757546424866,0.012821297161281109
53.522537,-0.9485893845558167,-0.13122688233852386,0.2658732533454895,-0.038081035017967224,-0.4646594524383545,0.013432162813842297
53.546523,-0.9485893845558167,-0.13243302702903748,0.2687976062297821,-0.03869190067052841,-0.4677138030529022,0.013432162813842297
53.605515,-0.9505640864372253,-0.13219179213047028,0.2656295895576477,-0.04021906480193138,-0.4692409634590149,0.015570191666483879
53.664663,-0.9493299126625061,-0.12953831255435944,0.26928502321243286,-0.038997333496809006,-0.46649205684661865,0.015570191666483879
53.670799,-0.9488362669944763,-0.13098566234111786,0.267335444688797,-0.04113536328077316,-0.46191057562828064,0.01404302753508091
53.712099,-0.9483425617218018,-0.13098566234111786,0.2700161337852478,-0.04480055347084999,-0.46160513162612915,0.014653893187642097
53.771037,-0.9490830302238464,-0.1326742321252823,0.26806652545928955,-0.04327338933944702,-0.46160513162612915,0.015570191666483879
53.794633,-0.9508109092712402,-0.13243302702903748,0.26538586616516113,-0.038997333496809006,-0.46618664264678955,0.01251586526632309
53.818316,-0.9508109092712402,-0.13122688233852386,0.2687976062297821,-0.042051658034324646,-0.4643540382385254,0.015264758840203285
