Time,gyr1,gyr2,gyr3,accx,accy,accz
09.029123,-0.04462498426437378,-0.293456107378006,0.012306520715355873,0.03394242748618126,-0.10059119760990143,0.9857537150382996
09.064516,-0.030575081706047058,-0.3340786397457123,0.017804307863116264,0.04145825281739235,-0.08973602950572968,0.9662579894065857
09.099854,-0.055009692907333374,-0.38050439953804016,0.021164067089557648,0.06327838450670242,-0.10034997016191483,0.9872159361839294
09.133196,-0.062034644186496735,-0.37073057889938354,0.028494449332356453,0.029578402638435364,-0.12543745338916779,0.9864848256111145
09.191721,-0.07700084149837494,-0.47213420271873474,0.015360847115516663,0.029578402638435364,-0.06971428543329239,0.9781991243362427
09.231503,-0.02599359303712845,-0.5057317614555359,0.003448975272476673,0.09164455533027649,-0.08611764758825302,0.9935520887374878
09.282706,-0.04309782013297081,-0.4235704243183136,0.03765742853283882,0.08825031667947769,-0.13532774150371552,0.9886780977249146
09.318517,0.06869051605463028,-0.412574827671051,-0.009073762223124504,0.12825389206409454,-0.07598615437746048,0.9708882570266724
09.393876,-0.005224174819886684,-0.34476879239082336,0.08194515854120255,0.12825389206409454,-0.10782797634601593,0.9952579140663147
09.434796,-0.012859990820288658,-0.322777658700943,-0.037784427404403687,0.06885464489459991,-0.08756499737501144,0.990384042263031
09.458331,-0.012859990820288658,-0.29376155138015747,0.03552303463220596,0.04776184633374214,-0.08056945353746414,0.9862411618232727
09.516803,-0.007985367439687252,-0.25793716311454773,0.025443756952881813,0.04776184633374214,-0.07695106416940689,0.9818546175956726
09.557744,-0.036390602588653564,-0.37827762961387634,-0.07046208530664444,0.05867191031575203,-0.09335441887378693,0.972594141960144
09.581221,-0.036390602588653564,-0.384386271238327,0.0019254456274211407,0.10425174236297607,-0.09986752271652222,0.987459659576416
09.639842,-0.040361225605010986,-0.25152307748794556,0.02147313393652439,0.02642660401761532,-0.15631437301635742,0.9387202858924866
09.698574,0.06684562563896179,-0.2851206660270691,0.08042163401842117,0.0814618244767189,-0.1481126993894577,0.9387202858924866
09.704670,0.12976475059986115,-0.21639832854270935,0.10577253997325897,0.05648989602923393,-0.06295996159315109,0.9842915534973145
09.763669,0.21070438623428345,-0.2084570825099945,0.09324980527162552,0.07030931115150452,-0.0031359365675598383,0.9635773301124573
09.822471,0.16977642476558685,-0.2240341454744339,-0.06557516008615494,0.05697479099035263,-0.0031359365675598383,0.9760059118270874
09.846099,0.012478617951273918,-0.23258624970912933,0.04621317610144615,0.008485606871545315,-0.06295996159315109,0.9969637989997864
09.887479,-0.06296323984861374,-0.3645331561565399,-0.05121983215212822,0.081219382584095,0.00048558515845797956,0.9509051442146301
09.946323,-0.08098376542329788,-0.38957861065864563,-0.0035723415203392506,0.081219382584095,-0.03377162665128708,1.0598376989364624
09.987500,-0.16986465454101562,-0.32665950059890747,-0.04816550388932228,0.05600500851869583,-0.10469203442335129,1.0098797082901
10.011256,-0.14359745383262634,-0.32788124680519104,0.0037580414209514856,0.05139853432774544,-0.02315768599510193,0.987459659576416
10.070236,-0.10297491401433945,-0.34254199266433716,0.0037580414209514856,0.053580544888973236,-0.13629263639450073,1.0086612701416016
10.111661,-0.15214955806732178,-0.28664782643318176,0.012310154736042023,0.036851778626441956,-0.13629263639450073,1.0186527967453003
10.135301,-0.07792943716049194,-0.3150530755519867,0.012004721909761429,0.02375970035791397,-0.1054157167673111,0.9996444582939148
10.176538,-0.06754472851753235,-0.3150530755519867,-0.00876469537615776,0.036366891115903854,-0.06609589606523514,0.9906277060508728
10.217882,-0.05532742291688919,-0.34712350368499756,-0.009375561028718948,0.036366891115903854,-0.11892437189817429,0.9877033233642578
10.259138,-0.10694553703069687,-0.36331140995025635,0.003147176234051585,0.047034505754709244,-0.09649036079645157,0.9937956929206848
10.282776,-0.10694553703069687,-0.36880919337272644,-0.006321235094219446,0.03321509063243866,-0.112411268055439,0.9925772547721863
10.324126,-0.1103052943944931,-0.38927319645881653,-0.006321235094219446,0.0870380848646164,-0.08201680332422256,0.9774680733680725
10.383178,-0.003403877839446068,-0.3092498481273651,-0.04022425785660744,0.05139853432774544,-0.041249629110097885,0.9867285490036011
10.406824,-0.05135679990053177,-0.34803977608680725,-0.033810172230005264,0.04776184633374214,-0.08756499737501144,1.059106469154358
10.448253,-0.019286373630166054,-0.34803977608680725,0.002536310814321041,0.036124441772699356,-0.0911833867430687,0.9886780977249146
10.507052,0.022863328456878662,-0.34865066409111023,-0.05916107818484306,0.05018630623817444,-0.0564468577504158,0.9867285490036011
10.548263,-0.036390602588653564,-0.3153584897518158,0.00436890684068203,0.0766129121184349,-0.06730202585458755,0.9940394163131714
10.572090,-0.036390602588653564,-0.2912293076515198,-0.029839549213647842,0.04218558967113495,-0.07888086885213852,1.0510644912719727
10.613270,-0.054716557264328,-0.29153475165367126,-0.029839549213647842,0.04048847034573555,-0.10372713953256607,0.9833167791366577
10.671991,-0.019286373630166054,-0.2988651394844055,-0.03350473940372467,0.036851778626441956,-0.06199505552649498,0.9833167791366577
10.678096,-0.05532742291688919,-0.30711182951927185,0.01902967318892479,0.013334525749087334,-0.11144636571407318,0.9998881816864014
10.736877,-0.09900429099798203,-0.3245214819908142,0.01902967318892479,0.02472948282957077,-0.08515273779630661,0.9362832903862
10.778009,-0.040972091257572174,-0.3614788353443146,-0.0026560439728200436,0.053095657378435135,-0.08515273779630661,0.9998881816864014
10.801701,-0.03211454302072525,-0.3257431983947754,0.02055683545768261,0.007273377384990454,-0.07863964140415192,0.9852663278579712
10.843320,-0.030892813578248024,-0.3639222979545593,-0.004183207172900438,0.05867191031575203,-0.10855165123939514,0.999400794506073
10.902694,-0.07243165373802185,-0.3208562731742859,0.030941544100642204,0.014546754769980907,-0.08153434842824936,0.9881907105445862
10.961824,-0.016537480056285858,-0.36697661876678467,-0.012735320255160332,0.047034505754709244,-0.05837666615843773,0.9886780977249146
10.985677,-0.05349482595920563,-0.3055846393108368,-0.0032669086940586567,0.02400214597582817,-0.08153434842824936,0.9898965954780579
11.027054,-0.0550219900906086,-0.3055846393108368,-0.009986426681280136,0.028851065784692764,-0.11217004060745239,0.9996444582939148
11.063862,-0.014704884961247444,-0.29794883728027344,0.012004721909761429,0.061338815838098526,-0.0007236776873469353,0.9833167791366577
11.115254,-0.05196766555309296,-0.2936727702617645,0.033995870500802994,-0.02196837216615677,-0.18477903306484222,0.9370144009590149
11.171655,-0.06265780329704285,-0.3541484475135803,-0.014567917212843895,0.06012658774852753,-0.09721403568983078,0.9370144009590149
11.177679,-0.054716557264328,-0.3156639337539673,-0.06618602573871613,0.027153942734003067,-0.08708254992961884,0.9372580647468567
11.236395,-0.049524202942848206,-0.32818666100502014,-0.06618602573871613,0.020123012363910675,-0.08660009503364563,0.9986696839332581
11.295395,-0.1005314514040947,-0.3498723804950714,-0.01731681078672409,0.06715752184391022,-0.0921482965350151,1.0074427127838135
11.319071,-0.0702936202287674,-0.32665950059890747,-0.04480574652552605,0.002424459205940366,-0.08032822608947754,0.9962327480316162
11.360487,-0.03761233389377594,-0.32665950059890747,-0.08390111476182938,0.035639550536870956,-0.09769649058580399,0.9835605025291443
11.401685,-0.11671938002109528,-0.40332308411598206,-0.058550212532281876,0.035639550536870956,-0.13170933723449707,1.0030561685562134
11.442846,-0.054716557264328,-0.33307358622550964,-0.024036327376961708,0.008000715635716915,-0.08708254992961884,0.9991570711135864
11.466598,-0.054716557264328,-0.3520103991031647,0.009255828335881233,0.03466976806521416,-0.11530598253011703,0.9991570711135864
11.525290,-0.049524202942848206,-0.36850377917289734,0.030941544100642204,0.03466976806521416,-0.08129312843084335,0.9947705268859863
11.566571,-0.03608516603708267,-0.37919390201568604,0.058735914528369904,0.029578402638435364,-0.09914384037256241,0.9947705268859863
11.572987,-0.047080740332603455,-0.351094126701355,0.002536310814321041,0.07467333972454071,-0.0984201654791832,0.987459659576416
11.614459,-0.03822319582104683,-0.351094126701355,-0.0032669086940586567,0.03951868414878845,-0.09431932866573334,0.9945268034934998
11.673277,-0.044942714273929596,-0.3098607063293457,9.285006672143936e-05,0.05261076241731644,-0.08780623227357864,0.9918461441993713
11.714487,-0.06204694136977196,-0.313525915145874,0.03430130332708359,0.05891435965895653,-0.11699455976486206,1.0483838319778442
11.738084,-0.06204694136977196,-0.26740556955337524,0.0013145804405212402,0.011394958011806011,-0.06513099372386932,0.9850226640701294
11.797418,-0.015010317787528038,-0.28664782643318176,-0.03869709372520447,0.01624387688934803,-0.09649036079645157,0.9367707371711731
11.856575,-0.023867864161729813,-0.31291502714157104,-0.03991882503032684,0.046549614518880844,-0.08660009503364563,0.9367707371711731
11.862575,-0.04219382256269455,-0.30650094151496887,-0.000823447946459055,0.060611478984355927,-0.07646860927343369,0.9869722723960876
11.903890,-0.04616444557905197,-0.30650094151496887,0.0013145804405212402,-0.01900634355843067,-0.08925358206033707,1.0561821460723877
11.962426,-0.024784160777926445,-0.37827762961387634,-0.015484213829040527,-0.049613963812589645,-0.08925358206033707,0.9930647015571594
11.985899,-0.05227309837937355,-0.4048502445220947,-0.1382681280374527,0.0821891650557518,-0.10469203442335129,0.984535276889801
12.027039,-0.06418497115373611,-0.4048502445220947,0.0034526088275015354,0.00872805342078209,-0.09914384037256241,0.9996444582939148
12.068139,-0.05288396403193474,-0.33765506744384766,0.057208750396966934,0.00872805342078209,-0.09986752271652222,0.9979385733604431
12.109503,-0.059603478759527206,-0.4198164641857147,-0.11169548332691193,-0.009379754774272442,-0.06464854627847672,0.9923335909843445
12.134056,-0.10755640268325806,-0.32788124680519104,-0.09153693169355392,0.044610049575567245,-0.10638061910867691,0.9879470467567444
12.192367,-0.07792943716049194,-0.3959926962852478,-0.09153693169355392,0.0016971214208751917,-0.1329154670238495,0.9930647015571594
12.251086,-0.07640227675437927,-0.40301766991615295,0.019640536978840828,0.05867191031575203,-0.13508650660514832,0.9930647015571594
12.257114,-0.028754785656929016,-0.36331140995025635,0.10821600258350372,0.06424816697835922,-0.08804745227098465,0.9969637989997864
12.298083,-0.028754785656929016,-0.36331140995025635,0.06789889186620712,0.05794457346200943,-0.11651210486888885,0.9972074627876282
12.356692,-0.06082521006464958,-0.35292670130729675,0.08744658529758453,0.06982442736625671,-0.11651210486888885,0.9969637989997864
12.380194,-0.048607904464006424,-0.2933673560619354,0.041020821779966354,0.06012658774852753,-0.11144636571407318,0.9989133477210999
12.421169,-0.029671084135770798,-0.2933673560619354,0.012310154736042023,0.009455390274524689,-0.12881462275981903,1.0600812435150146
12.479786,-0.05227309837937355,-0.3709472417831421,-0.13093774020671844,0.047034505754709244,-0.12881462275981903,0.9996444582939148
12.503238,-0.0015712818130850792,-0.4210381805896759,-0.23661743104457855,-0.0014810138382017612,-0.06802570074796677,0.9889218211174011
12.544171,-0.021729834377765656,-0.4210381805896759,-0.2760182321071625,0.0858258530497551,-0.06681957840919495,0.9979385733604431
12.603015,-0.05899261683225632,-0.3770558834075928,-0.0927586629986763,0.045822277665138245,-0.06681957840919495,0.9984260201454163
12.626482,-0.055632855743169785,-0.32818666100502014,0.03155241161584854,0.07370355725288391,-0.12977953255176544,0.9918461441993713
12.649980,-0.055632855743169785,-0.30344662070274353,0.18946108222007751,0.03273019939661026,-0.12519624829292297,1.0588628053665161
12.708461,-0.015621182508766651,-0.28634241223335266,0.2505475878715515,0.03273019939661026,-0.11747701466083527,0.9918461441993713
12.749620,-0.012261424213647842,-0.3541484475135803,0.05293269455432892,0.0029093509074300528,-0.10179732739925385,1.000375509262085
12.773120,-0.012261424213647842,-0.3917166590690613,-0.007542965468019247,0.07006686925888062,-0.10034997016191483,0.9911150336265564
12.831685,-0.04891333729028702,-0.384386271238327,-0.03289387375116348,0.07006686925888062,-0.09721403568983078,0.9991570711135864
12.872882,-0.08220549672842026,-0.503810465335846,-0.2579977214336395,0.027638833969831467,-0.10999900847673416,0.9976949095726013
12.896409,-0.08831414580345154,-0.4576900899410248,-0.22165122628211975,0.04824673756957054,-0.09431932866573334,0.9935520887374878
12.954997,-0.07304251194000244,-0.4311174750328064,-0.22165122628211975,0.10546397417783737,-0.11892437189817429,0.9962327480316162
13.013409,-0.10205861181020737,-0.3596462309360504,0.0892791822552681,0.09382656961679459,-0.14859513938426971,0.9962327480316162
13.019417,-0.028449352830648422,-0.29153475165367126,0.28994840383529663,0.06909708678722382,-0.10638061910867691,0.9898965954780579
13.077987,-0.0009604170918464661,-0.2945890724658966,0.28994840383529663,0.044610049575567245,-0.11120513826608658,0.9991570711135864
13.136456,0.005759101361036301,-0.2884804308414459,0.15219829976558685,0.07588557153940201,-0.11361739784479141,0.9991570711135864
13.142501,-0.0037093106657266617,-0.4411967396736145,-0.3597067892551422,0.029335955157876015,-0.0776747390627861,0.9898965954780579
13.201016,-0.04830247163772583,-0.4622716009616852,-0.3597067892551422,0.09600858390331268,-0.112652488052845,0.9869722723960876
13.259530,-0.06937732547521591,-0.44913798570632935,-0.28151601552963257,0.044610049575567245,-0.09335441887378693,0.9869722723960876
13.265537,-0.09442280232906342,-0.44913798570632935,0.05293269455432892,0.13552726805210114,-0.11385862529277802,0.9828293919563293
13.324104,-0.0904521718621254,-0.40821000933647156,0.05293269455432892,0.12025317549705505,-0.10927533358335495,0.9991570711135864
13.365396,-0.04891333729028702,-0.29153475165367126,0.2206152081489563,0.0850985199213028,-0.10879287868738174,1.0013504028320312
13.407783,-0.03700146824121475,-0.29184019565582275,0.2102304995059967,-0.018512673676013947,-0.1478714793920517,0.9806361198425293
13.431690,0.005759101361036301,-0.26771101355552673,0.09691499173641205,0.0821891650557518,-0.09407810121774673,0.9894092082977295
13.490538,0.012173186987638474,-0.26160234212875366,0.09691499173641205,0.05770213156938553,-0.11699455976486206,1.0549635887145996
13.531980,-0.026922188699245453,-0.26282408833503723,0.16655363142490387,0.07273378223180771,-0.11699455976486206,0.9967200756072998
13.555575,-0.01592661440372467,-0.3492615222930908,0.06240110471844673,0.14158840477466583,-0.09263074398040771,0.9920898675918579
13.596782,-0.02753305435180664,-0.3492615222930908,0.019335106015205383,0.04315537214279175,-0.12133662402629852,1.0549635887145996
13.639011,-0.035474300384521484,-0.3901894986629486,0.11524095386266708,0.04727695509791374,-0.13798122107982635,0.982342004776001
13.681774,-0.01317772176116705,-0.4106534719467163,-0.3493220806121826,0.027638833969831467,-0.11554720252752304,0.9852663278579712
13.723633,-0.044942714273929596,-0.28756412863731384,-0.10650312900543213,0.07346111536026001,-0.10493326187133789,0.9872159361839294
13.747761,-0.0599089115858078,-0.288785845041275,0.06331740319728851,0.07297622412443161,-0.11916559189558029,1.0530141592025757
13.789577,-0.05929804593324661,-0.288785845041275,0.12776368856430054,0.054550331085920334,-0.10396835952997208,0.9935520887374878
13.831598,-0.029671084135770798,-0.2188417911529541,0.18671219050884247,0.054550331085920334,-0.13002075254917145,0.9964764714241028
13.873226,-0.01592661440372467,-0.3159693479537964,0.29911139607429504,0.04291292652487755,-0.09431932866573334,0.9964764714241028
13.879432,-0.03669603168964386,-0.24633072316646576,0.15891781449317932,0.04921652376651764,-0.10686306655406952,1.0032999515533447
13.921486,-0.047997042536735535,-0.42959028482437134,0.058735914528369904,0.12485965341329575,-0.055240727961063385,0.9925772547721863
13.981767,-0.01012339536100626,-0.3749178647994995,-0.05916107818484306,0.04921652376651764,-0.11868314445018768,0.9925772547721863
14.023876,-0.04372098296880722,-0.3761395812034607,-0.09092606604099274,0.09746325761079788,-0.08780623227357864,0.9955016374588013
14.051488,-0.03669603168964386,-0.37308526039123535,-0.09092606604099274,0.09746325761079788,-0.1054157167673111,0.9857537150382996
14.088258,-0.04005579277873039,-0.35262128710746765,-0.36337196826934814,0.05794457346200943,-0.09504300355911255,0.9686949253082275
14.124671,-0.09656082838773727,-0.25213393568992615,-0.0023506111465394497,0.05964169651269913,-0.1268848180770874,0.9984260201454163
14.197738,-0.044026415795087814,-0.255493700504303,0.3073580861091614,0.035881996154785156,-0.128090962767601,0.9984260201454163
14.203887,-0.024784160777926445,-0.31230416893959045,0.11188119649887085,0.03466976806521416,-0.1194068193435669,0.9991570711135864
14.245444,-0.008596232160925865,-0.31230416893959045,0.13784296810626984,0.053822994232177734,-0.09480177611112595,0.9918461441993713
14.287374,0.019198134541511536,-0.3437637388706207,-0.029839549213647842,0.053822994232177734,-0.10059119760990143,0.9906277060508728
14.329242,-0.032419975847005844,-0.3856079876422882,-0.01731681078672409,0.0824316069483757,-0.09263074398040771,0.9906277060508728
14.335283,-0.031198246404528618,-0.303752064704895,-0.032283008098602295,0.0853409618139267,-0.10734552890062332,0.9991570711135864
14.377497,-0.026311323046684265,-0.303752064704895,-0.008153831586241722,0.06473305821418762,-0.13026198744773865,1.0515519380569458
14.419369,-0.02814392000436783,-0.27779027819633484,0.1650264710187912,0.06473305821418762,-0.12254276126623154,1.0598376989364624
14.461244,0.043021880090236664,-0.2704598903656006,0.09569326043128967,0.05988414213061333,-0.0704379603266716,0.9894092082977295
14.485239,-0.0009604170918464661,-0.43997499346733093,0.0636228397488594,-0.004689877387136221,-0.1201304942369461,0.9918461441993713
14.509451,-0.0009604170918464661,-0.43783697485923767,-0.13215947151184082,0.07273378223180771,-0.08852990716695786,0.9769806265830994
14.570177,-0.07334794849157333,-0.4112643301486969,-0.06435342878103256,0.030305739492177963,-0.09311319142580032,1.0093923807144165
14.612289,-0.08617611974477768,-0.4057665467262268,-0.17186571657657623,0.030305739492177963,-0.09045971184968948,0.950417697429657
14.654149,-0.07151535153388977,-0.4259251058101654,-0.0674077570438385,0.047034505754709244,-0.13170933723449707,0.950417697429657
14.660183,-0.13199101388454437,0.684627890586853,0.15647435188293457,0.3226954936981201,0.1347498744726181,1.0900559425354004
14.702482,-0.19979704916477203,0.4082113802433014,-0.018233107402920723,0.019638117402791977,-0.08515273779630661,0.9855100512504578
14.786275,0.0363023616373539,-0.19776692986488342,0.04010452330112457,-0.15994949638843536,-0.08515273779630661,0.9740563035011292
14.810234,-0.03822319582104683,-0.45830097794532776,-0.0044886390678584576,-0.023943057283759117,-0.06923183053731918,1.0415602922439575
14.855081,-0.12404976040124893,-0.5813903212547302,-0.012735320255160332,0.008000715635716915,-0.1341215968132019,0.9923335909843445
14.883958,-0.08190006017684937,-0.5673404335975647,-0.05427415668964386,0.06255104392766953,-0.1341215968132019,0.9923335909843445
14.888149,-0.047080740332603455,-0.522136390209198,-0.045416612178087234,0.04776184633374214,-0.10903409868478775,0.9920898675918579
14.904560,-0.047080740332603455,-0.4717400074005127,-0.016095079481601715,0.029820848256349564,-0.1054157167673111,0.9940394163131714
14.921048,-0.040972091257572174,-0.4717400074005127,-0.016095079481601715,0.03491221368312836,-0.11192881315946579,0.9937956929206848
14.937586,-0.04830247163772583,-0.43875327706336975,-0.023120030760765076,0.03491221368312836,-0.11578842997550964,0.9974511861801147
14.954393,-0.05685458704829216,-0.4115697741508484,-0.026785220950841904,0.05527766793966293,-0.13942857086658478,0.9357959032058716
14.995292,0.06531846523284912,-0.34773436188697815,-0.1132226511836052,-0.01999368704855442,-0.06271872669458389,0.9784428477287292
15.019068,0.014311213046312332,-0.4298957288265228,0.044991444796323776,0.05867191031575203,-0.112411268055439,0.9972074627876282
15.078110,-0.07182078063488007,-0.3663657307624817,0.044991444796323776,0.02375970035791397,-0.1343628168106079,0.999400794506073
15.119381,-0.03425257280468941,-0.36819833517074585,0.026360055431723595,-0.007898740470409393,-0.1343628168106079,0.988434374332428
15.142976,-0.019286373630166054,-0.4155403971672058,0.08011619746685028,0.04170069843530655,-0.11217004060745239,1.0001319646835327
15.184447,-0.0397503599524498,-0.3865242898464203,0.01292102038860321,0.026669051498174667,-0.0844290629029274,0.984535276889801
15.243247,0.0017884764820337296,-0.3898840546607971,-0.0044886390678584576,0.026669051498174667,-0.0709204152226448,0.9937956929206848
15.284618,-0.04219382256269455,-0.36361685395240784,-0.06649145483970642,0.038064006716012955,-0.11385862529277802,0.9362832903862
15.308255,-0.021729834377765656,-0.35262128710746765,0.010477559641003609,0.037336669862270355,-0.09600790590047836,0.9360396265983582
15.367098,-0.03516887128353119,-0.3211617171764374,0.010477559641003609,0.030548185110092163,-0.0919070690870285,1.0020813941955566
15.426033,-0.04066665843129158,-0.32788124680519104,-0.019149405881762505,0.03515465557575226,-0.09528422355651855,1.0059806108474731
15.449932,-0.016232047230005264,-0.3144421875476837,0.0022308784537017345,0.01672876812517643,-0.08056945353746414,0.9847790002822876
15.491307,-0.008901664987206459,-0.3144421875476837,-0.0023506111465394497,0.023274807259440422,-0.10227978229522705,0.9889218211174011
15.532686,-0.054105691611766815,-0.40240678191185,0.002841743640601635,0.023274807259440422,-0.09383687376976013,0.9923335909843445
15.573878,-0.13748879730701447,-0.4805975556373596,-0.025563489645719528,0.00048489184700883925,-0.10782797634601593,0.9940394163131714
15.597516,-0.13748879730701447,-0.5053375959396362,-0.1226910650730133,0.06036903336644173,-0.0916658416390419,0.9813672304153442
15.639104,-0.1103052943944931,-0.5502362251281738,-0.1226910650730133,0.11613159626722336,-0.12374889105558395,1.0162159204483032
15.680633,-0.016232047230005264,-0.3801102042198181,-0.012124454602599144,0.10958555340766907,-0.12374889105558395,0.9811235070228577
15.704300,0.003315640613436699,-0.4469999670982361,-0.09520212560892105,0.04073091223835945,-0.04510924220085144,0.9635773301124573
15.746073,-0.03364170715212822,-0.4320337474346161,0.001620013266801834,0.04921652376651764,-0.14328818023204803,1.0159721374511719
15.805077,-0.09900429099798203,-0.3462072014808655,-0.010597292333841324,0.04921652376651764,-0.14883637428283691,0.9372580647468567
15.846248,-0.02295156568288803,-0.37766674160957336,-0.020676568150520325,0.054792776703834534,-0.13966980576515198,0.9372580647468567
15.852492,-4.411861300468445e-05,-0.331546425819397,0.042547982186079025,0.0766129121184349,-0.1266435980796814,0.9370144009590149
15.911364,-0.05349482595920563,-0.288785845041275,-0.0038777743466198444,0.05648989602923393,-0.14352941513061523,1.0103671550750732
15.970435,-0.05227309837937355,-0.27687397599220276,0.05323812738060951,0.06424816697835922,-0.14352941513061523,0.9896529316902161
15.994042,0.02958284690976143,-0.3853025734424591,-0.04327858239412308,0.03321509063243866,-0.049692537635564804,0.9665017127990723
16.017661,0.02958284690976143,-0.34895607829093933,0.015975346788764,0.03854890167713165,-0.07574492692947388,0.9796612858772278
16.076586,-0.034863438457250595,-0.39751988649368286,-0.02037113532423973,0.03854890167713165,-0.06754325330257416,1.0025688409805298
16.117764,-0.06265780329704285,-0.44333475828170776,-0.08054135739803314,0.0834013968706131,-0.11699455976486206,0.9959890246391296
16.141437,-0.054105691611766815,-0.3849971294403076,0.06606629490852356,0.04630717262625694,-0.1411171555519104,1.0162159204483032
16.200494,-0.10816726833581924,-0.37369611859321594,0.06606629490852356,0.06352083384990692,-0.16789323091506958,0.9791739583015442
16.259227,-0.04005579277873039,-0.53252112865448,-0.05824478343129158,0.009697836823761463,-0.11820068955421448,0.9959890246391296
16.282873,-0.0654066950082779,-0.4118752181529999,0.08561398833990097,0.1600143015384674,-0.10710430145263672,0.9694260358810425
16.324205,-0.05074593424797058,-0.4118752181529999,-0.11230634897947311,0.02497193031013012,-0.09287197142839432,0.9972074627876282
16.365656,-0.02997651696205139,-0.4659367799758911,-0.1993546485900879,0.02497193031013012,-0.05934157222509384,1.0588628053665161
16.406845,-0.13840509951114655,-0.21487116813659668,0.08347596228122711,0.1551653891801834,-0.19298072159290314,1.0130478143692017
16.430634,-0.13840509951114655,-0.31199872493743896,-0.12085846066474915,0.011152512393891811,-0.04872762784361839,0.9779554605484009
16.471957,0.0133949164301157,-0.34193113446235657,-0.12085846066474915,0.09237189590930939,-0.10252100229263306,1.0542325973510742
16.530712,-0.06265780329704285,-0.2787065804004669,-0.0038777743466198444,0.11443447321653366,-0.1346040517091751,1.0542325973510742
16.536966,-0.06754472851753235,-0.37003093957901,0.14334075152873993,0.06327838450670242,-0.03956104815006256,0.9833167791366577
16.578167,-0.027227621525526047,-0.37003093957901,0.1042453795671463,0.06473305821418762,-0.084670290350914,0.9764932990074158
16.637043,-0.05074593424797058,-0.4072937071323395,-0.09367496520280838,0.019638117402791977,-0.084670290350914,0.9855100512504578
16.660788,-0.08373265713453293,-0.3248268961906433,0.22305867075920105,0.1597718596458435,-0.13846366107463837,1.0600812435150146
16.684503,-0.08373265713453293,-0.16936171054840088,0.05537615343928337,0.01721366122364998,-0.07309144735336304,0.9677202105522156
16.743411,-0.045553579926490784,-0.2753468155860901,0.10729970037937164,0.01721366122364998,-0.1753712296485901,1.0025688409805298
16.784621,-0.10419664531946182,-0.3187182545661926,0.017197076231241226,0.10861577093601227,-0.14521799981594086,1.0025688409805298
16.790661,-0.07090448588132858,-0.2747359573841095,-0.06526973098516464,0.05139853432774544,-0.1413583755493164,0.9940394163131714
16.849648,-0.004320175386965275,-0.3153584897518158,-0.06526973098516464,0.0843711793422699,-0.0919070690870285,0.9877033233642578
16.890871,-0.016842912882566452,-0.28298264741897583,0.06209567189216614,0.10376685857772827,-0.0919070690870285,0.988434374332428
16.914438,-0.040361225605010986,-0.3349061906337738,0.07981076836585999,0.05600500851869583,-0.0706791877746582,0.9781991243362427
16.955773,-0.01898094080388546,-0.3349061906337738,0.12593108415603638,0.09843304753303528,-0.13870488107204437,1.059106469154358
16.997032,-0.10419664531946182,-0.274430513381958,0.08958461135625839,0.09843304753303528,-0.14280572533607483,0.9969637989997864
17.038183,-0.05685458704829216,-0.3086389899253845,0.08133792877197266,0.04170069843530655,-0.12447255849838257,0.9955016374588013
